filename,kadencja,posel,dane Data i miejce urodzenia,dane Wykształcenie,dane Ukończona szkoła,dane Zawód,dane Lista,dane Okręg wyborczy,dane Liczba głosów,dane Ślubowanie,dane Staż parlamentarny,klub,kadencja_chronologia
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/be045cbcfe774a7cc1256815004db386.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Zbigniew Balik,"05-02-1935, Borysław",wyższe,Politechn. Lwowska 1956 - mgr inż. chemii,,,051 Krosno,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/bf6280a3868cfb35c1256815004dc1da.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jerzy Rusecki,"28-01-1940, Katowice",wyższe,Uniw. Wrocławski 1964 - mgr praw,,,032 Katowice,,04-07-1989,brak,Klub Poselski Stronnictwa Demokratycznego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/bf8ee09bb0bdb9c2c1256815004dbd67.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Piotr Paweł Lenz,"11-05-1940, Brusy",wyższe,Politechn. Gdańska 1968 - inż. elektrykWyższa Szk. Pedagog. w Bydgoszczy 1986 - mgr techniki,,,024 Wejherowo,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c16cc270440768c3c1256815004dbc66.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Lech Władysław Kozaczko,"21-06-1934, Ostrów Wielkopolski",wyższe,Akad. Roln. w Poznaniu 1958 - mgr inż.,,,072 Piła,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c1d7a81c2dc588d2c1256815004db361.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Tadeusz Tomasz Badach,"10-12-1947, Gorzków",wyższe,Akad. Roln. w Lublinie 1973 - mgr inż. mechanizacji rolnictwa,,,016 Chełm,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c1ffd7f2467c7cacc1256815004dc170.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Paweł Rogiński,"04-03-1940, Dworzyszcze",wyższe,Wyższa Szk. Roln. w Olsztynie 1962 - mgr inż. rolnik,,,066 Biskupiec,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c265155f7d8496eec1256815004dc578.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Małgorzata Antonina Węgrzyn,"08-11-1945, Klucze",wyższe,Uniw. Śląski w Katowicach 1985 - mgr administracji,,,035 Dąbrowa Górnicza,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c2bb97ad4692f87bc1256815004dbf5d.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Roman Norbert,"12-03-1939, Smordwa",wyższe,Wyższa Szk. Roln. we Wrocławiu 1961 - mgr inż. rolnictwa,,,101 Świdnica,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c359faa12a05f8ffc1256815004db7e6.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Andrzej Gabryszewski,"01-09-1940, Toruń",wyższe,Uniw. Poznański 1969 - mgr,,,108 Żary,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c3b60802fc02dbc2c1256815004dbb55.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Piotr Franciszek Kołodziejczyk,"08-06-1939, Poznań",wyższe,Akad. Marynarki Wojennej ZSRR 1973 - oficer dyplomowanyAkad. Sztabu Generalnego Sił Zbrojnych ZSRR 1980,,,022 Gdynia,,04-07-1989,brak,Klub Posłów Wojskowych,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c42f6ded5671bd39c1256815004dba01.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Kazimierz Wiesław Jaworski,"24-03-1940, Sierzchowo woj. włocławskie",wyższe,Uniw. Toruński 1963 - mgr historii,,,098 Toruń,,04-07-1989,brak,Klub Poselski Stowarzyszenia PAX,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c5f3ec170fdc2750c1256815004dbf49.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Roman Ney,"18-02-1931, Pińsk",wyższe,Akad. Górn.-Hutn. w Krakowie 1955 - mgr inż. geolog górniczy,,,065 Nowy Targ,,04-07-1989,brak,Poselski Klub Pracy,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c5f5e065732aad69c1256815004dc838.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Marian Żenkiewicz,"17-03-1945, Toruń",wyższe,Politechn. Gdańska 1971 - mgr inż.Uniw. Toruński 1977 - dr nauk techn.,,,098 Toruń,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c6004a7ab31a423bc1256815004db4ff.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Józef Błaszczyk,"04-06-1929, Miksztal woj. płockie",wyższe,Akad. Med. w Łodzi 1955 - lekarz medycyny - porucznik,,,108 Żary,,04-07-1989,brak,Klub Posłów Wojskowych,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c6b1cd374c8dbbf8c1256815004dbaf5.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Marian Kędzierski,"02-02-1939, Poznań",wyższe,Wyższa Szk. Roln. 1965 - lekarz weterynarii,,,089 Słupsk,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c6bb7013762b2aadc1256815004dbbdf.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jerzy Jan Koralewski,"16-12-1939, Ostrów Wlkp.",wyższe,Politechn. Poznańska 1966 - inż. elektryk,,,030 Ostrów Wielkopolski,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c6ee8720e50976f1c1256815004dc1ef.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jan Rusznica,"11-02-1929, Bruayen Artois Francja",wyższe,WSI w Bydgoszczy 1957 - inż. chemik,,,097 Dębica,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c7a4968bc971813fc1256815004dc806.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Bogumił Zygmunt Zych,"22-08-1959, Wałbrzych",niepełne wyższe,Akademia Nauk Społecznych,,,100 Wałbrzych,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c8ab268b116688ddc1256815004dbe4d.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Teresa Malczewska,"17-11-1943, Korzec pow. Równe",wyższe,Uniw. Wrocławski 1977 - mgr,,,027 Jelenia Góra,,04-07-1989,poseł IX kadencji,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c93ec15f254f9873c1256815004dbc06.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Andrzej Kosmalski,"22-02-1950, Krotoszyn",średnie zawodowe,Techn. Radiowo-Telewizyjne 1968 - techn. mechanik R-TV,,,053 Lublin,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c97492ee04762940c1256815004db9dd.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jan Janowski,"20-06-1928, Kielce",wyższe,Akad. Górn.-Hutn. w Krakowie 1952 - mgr inż. hutnik,,,050 Kraków-Podgórze,,04-07-1989,"poseł VII kadencji, poseł VIII kadencji, poseł IX kadencji",Klub Poselski Stronnictwa Demokratycznego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/c9e3dc67be5eebd5c1256815004dc4d1.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Tadeusz Trelka,"30-01-1946, Tuczempy",średnie zawodowe,Techn. Drogowe w Jarosławiu 1965 - techn. drogowy,,,080 Przemyśl,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/caab7b6d3f47b719c1256815004dbae6.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Dobrochna Kędzierska-Truszczyńska,"19-03-1947, Lębork",wyższe,Uniw. w Toruniu 1969 - mgr filologii polskiej,,,102 Włocławek,,04-07-1989,brak,Poselski Klub Pracy,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/cacdb7797a452021c1256815004dc2ac.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Czesław Wacław Skowroński,"30-05-1951, Pleszew",wyższe,Akad. Roln. w Poznaniu 1975 - mgr inż. rolnictwa,,,029 Kalisz,,04-07-1989,brak,Poselski Klub Pracy,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/caf24ea50fd41a28c1256815004dc78e.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Janusz Władysław Zemke,"24-02-1949, Kowalewo Pomorskie",wyższe,Uniw. w Toruniu 1970 - mgr prawa,,,013 Bydgoszcz,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/cc3b75c8720ed155c1256815004dbcd4.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Olga Krzyżanowska,"10-09-1929, Warszawa",wyższe,Akad. Med. w Gdańsku 1952 - lekarz medycyny,,,023 Tczew,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/ccb7971bbcb8d67bc1256815004db9d4.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Ryszard Jankowski,"04-09-1941, Wólka Plebańska",wyższe,Akad. Górn.-Hutn. w Krakowie 1970 - inż. odlewnik,,,037 Gliwice,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/cd2cded28ce27f97c1256815004dc000.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jerzy Marian Orzeł,"27-03-1953, Żegocina woj. tarnowskie",średnie zawodowe,Polic. Studium Zaw. 1974 - technik elektronik,,,096 Tarnów,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/cf30c0aad7dcfad5c1256815004dbc7b.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Stefan Kozłowski,"05-01-1928, Lwów",wyższe,Akad. Górn.-Hutn. w Krakowie 1952 - mgr inż.,,,069 Kędzierzyn-Koźle,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d0d47ab2620820d9c1256815004dc3c0.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Stanisław Suchodolski,"05-05-1939, Kolonia Czetyn",wyższe,Wyższa Szk. Ekonom. w Katowicach 1966 - mgr ekonomii,,,068 Opole,,04-07-1989,brak,Klub Poselski Stronnictwa Demokratycznego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d15651fd5d0c7e16c1256815004dc500.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Kazimierz Mieczysław Ujazdowski,"04-12-1934, Warszawa",wyższe,Uniw. Łódzki 1959 - mgr prawa,,,042 Kielce,,04-07-1989,brak,Klub Poselski Stronnictwa Demokratycznego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d186b2667a9b24c4c1256815004db4f2.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Janusz Wawrzyniec Błaszczyk,"10-08-1943, Częstochowa",wyższe,Politechn. Śląska 1968 - mgr inż.,,,018 Częstochowa,,04-07-1989,brak,Klub Poselski Stronnictwa Demokratycznego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d1900b8b527490ddc1256815004dc71d.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Zdzisław Zambrzycki,"04-07-1935, Kazimierowo",wyższe,Akad. Roln. 1961 - dr inż.,,,016 Chełm,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d269772ada80ad78c1256815004dc45f.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Krzysztof Szymański,"29-08-1952, Jaczew",średnie zawodowe,Zespół Szkół Rolniczych 1985 - tech. rolnik,,,086 Siedlce,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d38fe18a91b20a2ec1256815004dc2cc.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Ryszard Smolarek,"10-05-1952, Koło",wyższe,SGGW - Akad. Roln. w Warszawie 1976 - mgr inż. ekonomista rolnik,,,085 Garwolin,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d48f3fa2e805415ac1256815004db87c.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Bohdan Marian Głuchowski,"26-02-1946, Sulki woj. siedleckie",wyższe,Politechn. Warszawska 1977 - inż. budownictwa lądowego,,,044 Pińczów,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d4a0da150b4a56a8c1256815004dbab1.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Zbigniew Michał Kawałko,"07-05-1940, Kol. Dąbrowa gm.Tomaszów Lub.",wyższe,Wyższa Szk. Ekonom. w Krakowie 1963 - mgr ekonomii,,,106 Zamość,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d4e2b3a87db5cf4cc1256815004dc28b.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Tadeusz Sierżant,"10-07-1946, Kosieczyn woj. zielonogórskie",wyższe,Politechn. Poznańska 1972 - mgr inż.,,,108 Żary,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d4ee7e0b6449c548c1256815004dbfe1.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Józef Oleksy,"22-06-1946, Nowy Sącz",wyższe,"SGPiS w Warszawie 1969 - dr nauk ekonomicznychEuropejski Wydział Prawa Porównawczego (Strasburg, Pescara)",,,008 Biała Podlaska,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d582b270a8b6a405c1256815004db5b4.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Ryszard Bugaj,"22-02-1944, Gawłów k/Sochaczewa",wyższe,Uniw. Warszawski 1971 - mgr,,,007 Warszawa-Praga Południe,,04-07-1989,brak,"Parlamentarny Klub ""Solidarność Pracy""",1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d596385a5ea4f2aec1256815004db9b7.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Czesław Andrzej Janicki,"19-07-1926, Korytnica woj. kaliskie",wyższe,Akad. Roln. w Poznaniu 1956 - mgr inż.,,,079 Poznań-Stare Miasto,,04-07-1989,brak,Parlamentarny Klub Chrześcijańsko-Ludowy,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d5cc3f7a8eb3d4c9c1256815004dbcae.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Stanisława Krauz,"12-02-1947, Chodaczów",średnie ogólnokształcące,LO 1965,,,041 Wodzisław Śląski,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d62696c64d951d39c1256815004dc257.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Andrzej Wojciech Sidor,"03-10-1933, Zuzela woj łomżyńskie",wyższe,Akad. Med. 1959 - lekarz medycyny,,,007 Warszawa-Praga Południe,,04-07-1989,poseł IX kadencji,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d6333be0770220f3c1256815004dbf53.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Roman Karol Niegosz,"10-06-1950, Jelenia Góra-Sobieszów",średnie zawodowe,Techn. Elektromechaniczne 1971 - technik elektromechanik,,,027 Jelenia Góra,,04-07-1989,brak,"Parlamentarny Klub ""Solidarność Pracy""",1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d754890c2a770030c1256815004dbdb2.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Władysław Liwak,"24-02-1942, Branew, woj. tarnobrzeskie",wyższe,Uniw. Jagielloński 1964 - mgr prawa,,,095 Stalowa Wola,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d7745849026ea178c1256815004dc436.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Ryszard Szwed,"04-01-1939, Radomsko",wyższe,Wyższa Szk. Pedag. w Krakowie 1965 - mgr historiiUniw. Warszawski 1977 - dr nauk humanistycznych,,,074 Bełchatów,,04-07-1989,brak,Poseł niezrzeszony,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d779a03ca754facfc1256815004dbd27.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Janina Kazimiera Kuś,"24-06-1942, Różyce gm. Parzęczew",wyższe,Akad. Wych. Fizycznego 1978 - mgr wychowania fizycznegoUniw. Warszawski 1987,,,076 Kutno,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d7c108f51ac230c0c1256815004dba67.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jarosław Leszek Kapsa,"11-05-1958, Kraków",średnie ogólnokształcące,LO 1977,,,018 Częstochowa,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d94997a6be98e912c1256815004dc356.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Józef Starczynowski,"01-07-1930, Imielin",średnie ogólnokształcące,Gimnazjum w Katowicach 1949,,,034 Jaworzno,,04-07-1989,brak,Klub Poselski Polskiego Związku Katolicko-Społecznego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/d9b87422d23ec718c1256815004db72c.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jerzy Wacław Dowgwiłłowicz,"02-01-1947, Dobre Miasta",wyższe,Akad. Roln.-Techn. w Olsztynie 1972 - inż. rolnik,,,067 Olsztyn,,04-07-1989,brak,Poselski Klub Pracy,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/da823db169f30f72c1256815004dc3b7.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Bolesław Suchodolski,"13-09-1944, Przedbrarze ZSRR",wyższe,Wyższa Szk. Roln. w Szczecinie 1971 - mgr inż. rolnik,,,093 Stargard Szczeciński,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/db0ac20ec4291c9ac1256815004dc281.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Izabella Antonina Sierakowska,"22-09-1946, Góra Śląska",wyższe,Wyższa Szk. Pedagog. w Rzeszowie 1970 - mgr filologii rosyjskiej,,,055 Lublin,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/db227f128429f690c1256815004dbc26.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Jan Kościelniak,"14-06-1936, Poznań",wyższe,Politechn. Poznańska 1959 - mgr inż. komunikacji,,,091 Szczecin,,04-07-1989,brak,Klub Poselski Stronnictwa Demokratycznego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/dba33356c6999388c1256815004dc2d7.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Czesław Stanisław Sobierajski,"05-06-1952, Kielce",średnie zawodowe,Policealne Studium Zawodowe 1988 - technik mechanik,,,040 Rybnik,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/dcd87ba12f462a05c1256815004db659.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Zdzisław Adam Czarnobilski,"11-11-1934, Lwów",wyższe,Akad. Med. w Lublinie 1958 - lekarz medycyny,,,096 Tarnów,,04-07-1989,brak,Parlamentarny Klub Ekologiczny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/de4c8002f5c8e76bc1256815004dc3e9.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Henryk Jakub Szarmach,"25-07-1924, Chwarzno",wyższe,Akad. Med. w Gdańsku 1952,,,024 Wejherowo,,04-07-1989,poseł IX kadencji,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/e028dc40bd2195b4c1256815004dc469.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Leonard Józef Jan Szymański,"18-06-1939, Poznań",wyższe,Politech. Poznańska 1963 - mgr inż. mechanik,,,079 Poznań-Stare Miasto,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/e038b86d66c2e801c1256815004db68b.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Marian Janusz Czerwiński,"25-03-1940, Zimna Wódka Lwów",wyższe,Politechn. Rzeszowska 1978 - inż. mechanik,,,097 Dębica,,04-07-1989,brak,Klub Parlamentarny - Unia Demokratyczna,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/e03d67d5af5a3a98c1256815004dbcc0.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Marek Król,"24-02-1953, Poznań",wyższe,Uniw. Poznański 1978 - mgr filologii klasycznej,,,077 Poznań-Grunwald,,04-07-1989,brak,Poselski Klub Pracy,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/e06484ca35c266b2c1256815004db81a.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Stanisław Gałeczka,"16-12-1933, Nierada",wyższe,Politechn. Śląska 1961 - mgr inż. górnik,,,039 Tychy,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/e1aab7d5d66e8cc2c1256815004dbdd3.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Norbert Lysek,"09-04-1940, Kamień Śląski",wyższe,Akad. Ekonom. we Wrocławiu 1978 - mgr ekonomii,,,068 Opole,,04-07-1989,brak,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/e2950419e819a267c1256815004db683.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Leszek Czerwiński,"23-03-1939, Łowicz",wyższe,Śląska Akad. Med. w Katowicach 1967 - lekarz medycyny,,,083 Rzeszów,,04-07-1989,brak,Klub Niezależnych Posłów,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/e2a748d46b0dbadac1256815004dc26c.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Aleksy Siemieniuk,"01-12-1939, Teremiski",wyższe,Uniw. Warszawski 1972 - mgr prawa i administracji,,,010 Bielsk Podlaski,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/e2b1bcd82e1eea30c1256815004dc4c5.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Stanisław Tomkiewicz,"10-10-1945, Przyborów woj. krakowskie",wyższe,Uniw. Wrocławski 1972 - mgr pedagogiki,,,100 Wałbrzych,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/e30934c54589fc19c1256815004db8ae.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Michał Górski,"09-07-1939, Bystra k/Gorlic",wyższe,Wyższa Szk. Roln. w Lublinie 1965 - mgr inż. rolnik,,,090 Suwałki,,04-07-1989,brak,Klub Poselski Polskiego Stronnictwa Ludowego,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/e445a504e15e0773c1256815004db4c3.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Tadeusz Czesław Biliński,"04-12-1932, Trzemeszno",wyższe,Politechn. Poznańska 1956 - mgr inż. budownictwa,,,107 Zielona Góra,,04-07-1989,poseł IX kadencji,Parlamentarny Klub Lewicy Demokratycznej,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/e46550df95eb49c8c1256815004dc53d.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Alfred Wawrzyniak,"27-07-1933, Poznań",wyższe,Katolicki Uniw. Lubelski 1958 - mgr filozofii,,,078 Poznań-Nowe Miasto,,04-07-1989,poseł IX kadencji,Klub Poselski Stowarzyszenia PAX,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/e482e87affea1e60c1256815004dc701.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Wiesław Marian Zajączkowski,"11-02-1944, Łomazy woj. bialskopodlaskie",wyższe,Uniw. Warszawski 1966 - mgr,,,085 Garwolin,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
orka.sejm.gov.pl/ArchAll2.nsf/67021600f180f322c125681600312192/e4c8c33ea28dfcadc1256815004dc1d0.html,Posłowie na Sejm PRL X kadencji 1989 - 1991,Marek Rusakiewicz,"15-06-1964, Barlinek",niepełne wyższe,LO 1983,,,025 Gorzów Wielkopolski,,04-07-1989,brak,Obywatelski Klub Parlamentarny,1989
